Repository Fork?,Repository Forks Count,Repository Issues enabled?,Repository Wiki enabled?,Repository Pages enabled?,Repository Open Issues Count,Repository Readme filename,Repository Changelog filename,Repository Contributing guidelines filename,Repository License filename,Repository Code of Conduct filename,Repository Stars Count
0,8.60E-05,1,1,0,0,1,0,0,1,0,19
0,0.000137568,1,1,0,0.000452796,1,0,0,1,0,34
0,0.000137568,1,1,0,0.002943174,1,0,0,1,1,17
0,0,1,1,0,0,1,0,0,1,0,39
0,0.012501505,1,0,0,0.048222776,1,0,1,1,0,966
0,5.16E-05,1,1,0,0,1,0,0,1,0,14
0,0,1,1,0,0,0,0,0,1,0,10
0,0.000103176,1,1,0,0,1,0,0,0,0,93
0,5.16E-05,1,1,0,0.000905592,1,0,0,1,0,18
0,1.72E-05,1,0,0,0.000679194,1,1,1,1,0,11
0,6.88E-05,1,1,0,0,1,1,0,1,0,42
0,0.002011934,1,1,0,0.000226398,1,1,0,1,0,1777
0,0.000412704,1,1,0,0.002943174,1,1,1,1,1,54
0,0.000154764,1,1,0,0,1,0,0,1,0,52
0,0.007273915,1,1,0,0.029431741,1,1,1,1,1,509
0,0.014461851,1,1,0,0.005207154,1,1,0,1,0,3742
0,0,1,1,0,0,1,1,1,1,1,10
0,1.72E-05,1,0,0,0.000452796,1,0,0,1,0,19
0,0.000223548,1,0,0,0,1,0,0,1,0,199
0,0,1,1,0,0.003169572,1,0,0,1,0,10
0,0.000584665,1,1,1,0.001584786,1,1,0,1,0,82
0,0.000154764,1,1,0,0.000226398,1,0,0,1,0,22
0,0.001272505,1,1,0,0.005207154,1,0,0,1,0,536
0,0.000206352,1,1,0,0.001584786,1,0,0,0,0,18
0,0.000120372,1,1,0,0.000679194,1,1,0,1,0,11
0,0.006414114,1,0,0,0.030337333,1,1,1,1,0,4009
1,0.000584665,0,1,0,0.000452796,1,0,0,0,0,43
0,0.00017196,1,1,0,0.000905592,1,0,0,1,0,22
0,0.000189156,1,1,0,0.003622368,1,1,1,1,1,229
0,0.000103176,1,1,0,0.000679194,1,0,0,1,0,21
0,0.002338658,1,0,0,0.004754358,1,0,0,1,0,507
0,5.16E-05,1,1,0,0.000226398,1,0,0,0,0,18
0,0.000326724,1,1,1,0,1,0,0,1,0,64
0,0.000154764,1,1,0,0.001358388,1,1,0,1,0,140
0,0.000206352,1,1,1,0.00113199,1,1,0,1,0,32
0,0.012621877,1,1,0,0.003169572,1,0,0,1,0,1620
0,0.001616426,1,1,0,0.000452796,0,0,0,0,0,188
0,0.000189156,1,1,0,0.000679194,1,0,0,0,0,18
0,6.88E-05,1,1,0,0.000679194,1,1,0,0,0,11
0,1.72E-05,0,0,0,0,1,1,1,1,0,10
0,0.000309528,1,1,0,0.00113199,1,0,0,1,0,31
0,0.000120372,1,1,0,0.000452796,1,0,0,1,0,59
0,5.16E-05,1,1,0,0.000452796,1,0,0,1,0,12
0,0.000137568,1,1,0,0,1,0,0,0,0,138
0,0.026808591,1,1,0,0.115462984,1,0,1,1,0,6152
0,3.44E-05,1,1,0,0,1,1,0,1,0,11
0,0.004161436,1,1,0,0.01358388,1,0,1,1,0,520
0,0.000533077,1,1,0,0.00226398,1,0,0,1,0,75
0,5.16E-05,1,1,0,0.001358388,1,0,0,1,0,28
0,0.000120372,1,0,0,0.000226398,1,0,0,1,0,10
0,0.000412704,1,0,0,0.004980756,1,1,0,1,0,108
0,0.000120372,1,0,0,0.000452796,1,0,0,1,0,47
0,0.00177119,1,1,0,0.002490378,1,0,0,1,0,100
0,0.000378312,1,1,0,0.000226398,1,1,1,1,0,47
0,0.002441834,1,1,1,0.005433552,1,0,0,1,0,3119
0,0.000120372,1,0,0,0.000226398,1,0,0,0,0,24
0,0.00025794,1,1,0,0,1,1,1,1,1,136
0,0.00017196,1,1,0,0.000226398,1,1,0,1,0,70
0,0.000584665,1,1,0,0.00113199,1,1,1,1,0,185
0,0.006964387,1,1,0,0.156441023,1,0,1,1,0,689
0,1.72E-05,1,1,0,0,1,0,0,1,0,10
0,0.000206352,1,1,0,0.0113199,1,0,0,1,0,10
0,0.012621877,1,1,0,0.003169572,1,0,0,1,0,1620
0,0.000120372,1,0,0,0.000452796,1,0,0,1,0,10
0,0.000223548,1,1,1,0.002716776,1,0,0,1,0,22
0,6.88E-05,1,1,0,0.000679194,1,0,0,1,0,12
0,1.72E-05,1,0,0,0.000905592,1,1,0,1,0,13
0,0.000309528,1,1,0,0.003169572,1,0,0,1,0,67
0,0.001925954,1,1,1,0.00452796,1,0,0,1,0,286
0,1.72E-05,1,0,0,0.00113199,1,1,0,1,0,17
0,0.000223548,1,0,0,0.001358388,1,0,0,0,0,41
0,0.003146871,1,1,0,0.008603124,1,0,0,0,0,67
0,0.000120372,1,1,0,0,1,0,0,1,0,41
0,0.000223548,1,1,0,0.000226398,1,1,0,1,0,31
0,0.000206352,1,1,0,0.000905592,1,0,0,1,0,14
1,6.88E-05,1,0,0,0.001358388,1,1,0,1,0,38
0,6.88E-05,1,1,0,0,1,1,0,1,0,10
0,0.000206352,1,1,0,0.001811184,1,0,0,1,0,13
0,0.000137568,1,1,0,0.000226398,1,0,0,1,0,12
0,8.60E-05,1,1,0,0.000679194,1,1,0,0,0,23
0,0.000154764,1,1,0,0.002943174,1,0,0,1,0,17
0,0.000189156,1,1,0,0.00226398,1,0,0,1,0,73
0,0.000103176,0,0,0,0.000679194,1,0,0,1,0,23
0,8.60E-05,1,1,0,0.000226398,1,0,0,1,0,21
0,0.001066153,1,1,0,0.002037582,1,0,1,1,1,533
0,3.44E-05,1,1,1,0.000226398,1,0,0,1,0,15
0,0.000464292,1,1,0,0.000679194,1,0,0,1,0,864
0,0.000120372,1,1,0,0.001584786,1,0,0,1,0,27
0,0.00220109,1,1,0,0.004075164,1,0,0,1,0,508
0,0,1,1,0,0.00113199,1,0,0,1,0,13
0,0.000395508,1,1,0,0.002490378,1,0,0,1,0,25
0,0.000137568,1,1,0,0.004980756,1,1,1,1,1,20
0,5.16E-05,1,1,0,0.000226398,1,0,0,1,0,75
0,0.000137568,1,1,0,0,1,1,0,0,0,89
0,0.000154764,1,0,0,0.005433552,1,0,0,1,0,43
0,8.60E-05,1,1,0,0.000226398,1,0,0,0,0,10
0,0,1,1,0,0,1,1,1,1,1,11
0,6.88E-05,1,1,0,0.003848766,1,0,0,0,0,13
0,0.000773821,1,1,1,0.004301562,1,0,0,1,0,46
0,0.000670645,1,1,0,0.003169572,1,1,1,1,1,511
0,8.60E-05,1,1,0,0,1,0,0,0,0,10
0,0.000137568,1,1,0,0.000226398,1,0,0,1,0,17
0,5.16E-05,1,1,0,0,1,0,0,0,0,13
1,5.16E-05,1,1,0,0.000226398,1,0,0,0,0,12
0,6.88E-05,1,1,0,0.000226398,1,0,0,1,0,53
0,0.000137568,1,1,0,0.002490378,1,0,0,0,0,20
0,0.000154764,1,1,0,0.000226398,1,0,0,1,0,22
0,0.000412704,1,1,0,0.002716776,1,0,0,1,0,168
0,0.001547642,1,0,0,0.006565542,1,0,0,1,0,181
0,0.004952453,1,1,0,0.035318089,1,0,0,1,0,65
0,0.000103176,1,1,0,0.000679194,1,0,0,1,0,22
0,0.000103176,1,1,0,0,1,0,0,1,0,11
0,8.60E-05,1,1,0,0.000226398,1,1,1,1,0,55
0,0,1,1,0,0,1,0,0,1,0,24
0,0.00159923,1,1,0,0.000679194,1,1,0,1,0,85
0,0.000137568,1,1,0,0.00113199,1,0,0,1,0,25
0,5.16E-05,1,1,0,0.000226398,1,0,0,1,0,40
0,3.44E-05,1,0,0,0,1,0,0,0,0,177
0,8.60E-05,1,1,0,0,0,0,0,0,0,42
0,0.003834712,1,1,1,0.063165044,1,0,0,1,0,186
0,0.056970406,1,1,0,0,1,0,1,1,0,20634
0,0.000103176,1,0,0,0.000226398,1,1,1,1,0,30
0,0.000120372,1,1,0,0.000226398,1,0,0,1,0,30
1,0.000154764,1,0,0,0.000679194,1,0,0,1,0,27
0,0.000567469,1,1,0,0.000226398,1,0,0,1,0,26
0,0.001839974,1,1,1,0.002037582,1,0,0,1,0,250
0,0.000447096,1,1,0,0,1,0,0,1,0,76
0,0.000154764,1,1,0,0.000452796,1,0,0,1,0,67
0,0.002080718,1,1,0,0.010414308,1,0,0,1,0,37
0,0.000326724,1,1,0,0.001358388,1,0,0,0,0,24
0,6.88E-05,1,1,0,0.003169572,1,1,0,1,0,34
0,0.000120372,1,1,0,0.000452796,1,0,0,1,0,78
0,8.60E-05,1,0,0,0,1,0,1,1,0,32
0,0.001186525,1,1,0,0.003169572,1,1,0,1,0,151
0,0.003507988,0,0,1,0.009735114,1,0,1,1,0,744
0,0.000137568,1,1,0,0.000226398,1,0,0,1,0,15
0,0.00034392,1,1,0,0.000226398,1,1,1,1,1,45
0,0.000223548,1,1,0,0.000679194,1,0,0,1,0,60
0,0.000154764,1,1,0,0,1,0,0,1,0,19
0,0.000481488,1,1,0,0.000452796,1,0,0,0,0,39
0,0.000997369,1,1,0,0.001358388,1,1,1,1,1,68
0,0.007273915,1,1,0,0.029431741,1,1,1,1,1,509
0,0.000326724,1,1,0,0.000452796,1,0,0,0,0,54
0,0.003576772,1,0,1,0.001358388,1,0,0,1,0,83
0,0.000137568,1,1,0,0.000226398,1,1,1,1,1,25
0,0,1,1,0,0.000452796,1,1,0,1,0,16
0,3.44E-05,1,1,0,0.000226398,1,0,0,1,0,54
0,0.000240744,1,1,1,0,1,1,1,1,0,252
0,0.002235482,1,1,0,0.008829522,1,0,0,1,0,167
0,0.000498685,1,1,0,0.000226398,1,0,0,1,0,120
0,0.000120372,1,1,0,0.000679194,1,0,0,1,0,31
0,0,1,1,1,0,1,0,0,1,0,11
0,8.60E-05,1,1,0,0.000679194,1,0,0,1,0,58
0,0.000447096,1,0,0,0.004075164,1,1,0,1,0,61
0,0.0004299,1,1,0,0.000452796,1,0,0,1,0,86
0,0.000154764,1,1,0,0.000452796,1,0,0,1,0,39
0,8.60E-05,1,1,0,0.000905592,1,0,0,1,0,17
0,0.001289701,1,1,0,0.005886348,1,0,0,1,0,417
0,0.000361116,1,0,0,0,1,0,0,1,0,174
0,0.000189156,1,1,0,0.00113199,1,0,0,1,0,26
0,1.72E-05,1,1,0,0.000226398,1,0,0,1,0,23
1,0.000120372,0,1,0,0.000226398,1,1,0,1,0,13
0,0.000120372,1,1,0,0.000226398,1,0,0,1,0,42
0,0.002235482,1,1,0,0.016979851,1,0,0,1,0,613
0,5.16E-05,1,1,0,0.000679194,1,0,0,1,0,13
0,0.000154764,1,1,0,0.000226398,1,0,0,0,0,21
0,0.000756625,1,1,0,0.002716776,1,1,1,1,1,82
0,0.000120372,1,1,0,0.000679194,1,0,0,1,0,13
0,1.72E-05,1,0,0,0,1,0,0,1,0,10
0,0.002751363,1,1,0,0.015621463,1,0,0,1,0,124
0,6.88E-05,1,0,0,0.000905592,1,1,0,1,0,11
0,8.60E-05,1,0,0,0.00339597,1,1,1,1,0,36
0,8.60E-05,1,1,0,0.000452796,1,0,0,1,0,53
0,3.44E-05,1,0,0,0.000679194,1,0,0,1,0,37
0,0,1,1,0,0.001358388,1,0,0,0,0,57
0,0.00017196,1,1,0,0.000679194,1,0,0,1,0,26
0,1.72E-05,1,1,0,0,1,1,1,1,1,24
0,0.001324093,1,1,0,0.003848766,1,0,0,1,0,150
0,0.000791017,1,1,0,0.00679194,1,1,1,1,1,92
0,0.00017196,1,1,0,0,1,1,0,1,0,15
0,0.001306897,1,1,0,0.002716776,1,0,0,1,0,14
0,0.000189156,1,1,0,0.000452796,1,0,0,1,0,14
0,0.00785858,1,1,0,0.008376726,1,1,0,1,0,1062
0,0.000309528,1,1,0,0.000679194,1,0,0,1,0,73
0,0.000584665,1,0,0,0.000905592,1,0,0,1,0,81
0,0.000103176,1,1,0,0.000679194,1,0,0,1,0,14
0,0.034185683,1,0,0,0.213493321,1,1,1,1,0,21356
0,3.44E-05,1,1,0,0,1,1,0,1,0,11
0,6.88E-05,1,1,1,0,1,0,0,0,0,12
0,0.000154764,1,1,0,0.000905592,1,0,0,1,0,31
0,0.000481488,1,1,0,0.001584786,1,0,0,1,0,84
0,0.000464292,1,0,0,0.011093502,1,0,1,1,0,74
0,3.44E-05,1,1,0,0.000452796,1,0,0,0,0,15
0,0.000842605,1,1,0,0.000226398,1,0,0,1,0,85
0,0.000412704,1,0,1,0,1,0,0,1,0,97
0,0.000928585,0,0,0,0,1,0,0,1,0,178
0,0.000326724,1,0,0,0.004301562,1,0,0,0,0,28
0,0.001547642,1,1,0,0.00113199,1,0,1,1,0,302
0,0.000464292,1,1,0,0.004075164,1,0,1,1,0,220
0,0.001891562,1,1,0,0.006112746,1,1,0,1,0,610
0,1.72E-05,1,1,0,0.000226398,1,0,0,1,0,60
0,0.000103176,1,1,0,0.000452796,1,0,0,1,0,17
0,8.60E-05,1,1,0,0,1,0,0,1,0,242
0,5.16E-05,1,1,0,0.000679194,1,1,0,1,0,16
0,0.00034392,1,1,0,0.001811184,1,0,0,0,0,54
0,0.000103176,1,1,0,0.000226398,1,0,0,1,0,81
0,0.000223548,1,1,0,0.00113199,1,0,0,1,0,21
0,8.60E-05,1,1,0,0.003622368,1,1,0,1,0,172
0,0.000206352,1,1,0,0.00226398,1,1,1,1,1,62
0,3.44E-05,1,1,0,0.000452796,1,0,0,1,0,14
0,0.0004299,1,1,0,0.00339597,1,0,1,1,0,137
0,5.16E-05,1,1,0,0,1,0,0,1,0,16
1,0.00017196,0,1,0,0,1,0,0,1,0,79
0,0.000137568,1,1,0,0.000905592,1,0,0,1,0,37
0,0.0004299,1,1,0,0.004754358,1,0,1,1,0,84
0,0.000103176,1,1,0,0.000452796,1,0,0,0,0,15
0,6.88E-05,1,1,0,0,1,0,0,0,0,26
0,0.000567469,1,1,1,0.002943174,1,0,0,1,0,29
0,0.00034392,1,1,0,0.000452796,1,0,0,1,0,35
0,0.00034392,1,1,0,0.00113199,1,0,0,1,0,17
0,0.001066153,1,0,0,0.004301562,1,0,0,0,0,120
0,0.000326724,1,1,0,0.000452796,1,1,0,1,0,124
0,8.60E-05,1,1,0,0.000679194,1,1,0,1,0,10
0,0.00025794,1,1,0,0.002943174,1,0,0,1,0,28
0,5.16E-05,1,1,0,0,1,1,0,1,0,12
0,0.000791017,1,1,0,0.005207154,1,1,0,1,0,144
0,0.003645556,1,1,0,0.018111841,1,0,0,1,0,66
0,0.000326724,1,1,1,0.000679194,1,0,0,1,0,52
0,0.000103176,1,1,0,0.000226398,1,0,0,1,0,120
0,0.000223548,1,1,0,0.00113199,1,0,0,1,0,11
0,0,1,1,0,0,1,0,0,1,0,11
0,0.000137568,1,1,0,0.001358388,1,0,0,1,0,15
0,0.003748732,1,1,0,0.016527055,1,0,0,1,0,63
0,0.000361116,1,1,1,0.002943174,1,0,0,1,0,114
0,1.72E-05,1,1,0,0,1,1,1,1,1,11
0,0.00017196,1,1,0,0.000226398,1,1,0,0,0,18
0,0.000103176,1,1,0,0,1,1,1,1,1,25
